date,C1,C2,C3,C4,C5,C6,C7,C8,label
2021-05-02 11:00:00,71880.0,32897.0,265447.0,265703.0,34029.0,3643753,1371225,464945,0
2021-05-02 11:10:00,71658.0,31783.0,265649.0,267935.0,33498.0,3607047,1337507,457665,0
2021-05-02 11:20:00,71599.0,32234.0,266660.0,268254.0,33310.0,3629084,1335950,461170,0
2021-05-02 11:30:00,72621.0,31354.0,270921.0,272321.0,33782.0,3667845,1353940,474359,0
2021-05-02 11:40:00,73030.0,30830.0,270312.0,271680.0,33724.0,3680067,1361080,467760,0
2021-05-02 11:50:00,73850.0,31171.0,275329.0,277207.0,34110.0,3702864,1393572,472485,0
2021-05-02 12:00:00,75296.0,32413.0,283947.0,284857.0,35112.0,3766257,1446375,482082,0
2021-05-02 12:10:00,74452.0,32297.0,278949.0,280686.0,34789.0,3818448,1475721,487478,0
2021-05-02 12:20:00,73551.0,31336.0,275775.0,277763.0,34208.0,3822867,1487594,487028,0
2021-05-02 12:30:00,73458.0,31052.0,275982.0,277911.0,34116.0,3846789,1499603,485161,0
2021-05-02 12:40:00,72195.0,30360.0,275479.0,277664.0,33941.0,3859355,1498112,485495,0
2021-05-02 12:50:00,73525.0,29676.0,276782.0,279330.0,34049.0,3858162,1510995,489146,0
2021-05-02 13:00:00,73903.0,29465.0,280728.0,284081.0,34437.0,3864636,1516873,491042,0
2021-05-02 13:10:00,73647.0,28600.0,279240.0,280680.0,34180.0,3839909,1496280,485800,0
2021-05-02 13:20:00,73316.0,28375.0,280372.0,282333.0,34348.0,3850795,1497909,483477,0
2021-05-02 13:30:00,72792.0,27927.0,276744.0,279458.0,34109.0,3864380,1506232,484664,0
2021-05-02 13:40:00,72478.0,27975.0,276459.0,280003.0,34176.0,3859734,1499554,480115,0
2021-05-02 13:50:00,73323.0,27630.0,275078.0,277948.0,33431.0,3886470,1510942,483354,0
2021-05-02 14:00:00,75072.0,28675.0,286992.0,288976.0,34528.0,3879723,1525223,489163,0
2021-05-02 14:10:00,71891.0,27330.0,274067.0,276518.0,33251.0,3842429,1502297,474220,0
2021-05-02 14:20:00,70773.0,27047.0,268282.0,271443.0,33218.0,3847400,1498043,469833,0
2021-05-02 14:30:00,72170.0,27117.0,275543.0,278405.0,33356.0,3853449,1511794,471693,0
2021-05-02 14:40:00,71308.0,27238.0,271126.0,273821.0,33224.0,3870924,1511455,469912,0
2021-05-02 14:50:00,73360.0,27180.0,276270.0,279354.0,33465.0,3884144,1540733,473489,0
2021-05-02 15:00:00,73363.0,27410.0,283721.0,286244.0,34048.0,3904313,1548190,484074,0
2021-05-02 15:10:00,71832.0,27335.0,273508.0,276443.0,33833.0,3876458,1536663,474229,0
2021-05-02 15:20:00,70638.0,27449.0,269766.0,273432.0,33079.0,3865280,1531875,471808,0
2021-05-02 15:30:00,73484.0,27883.0,279304.0,281641.0,34144.0,3894387,1545549,479687,0
2021-05-02 15:40:00,72359.0,27340.0,275199.0,278043.0,33328.0,3890336,1548989,475105,0
2021-05-02 15:50:00,73085.0,27824.0,275250.0,278366.0,33686.0,3911812,1566753,477578,0
2021-05-02 16:00:00,73885.0,28180.0,279584.0,282572.0,34456.0,3928616,1575481,487129,0
2021-05-02 16:10:00,74691.0,27844.0,285442.0,286121.0,34395.0,3898272,1559352,479917,0
2021-05-02 16:20:00,73907.0,27869.0,278042.0,280906.0,34277.0,3900466,1567190,484145,0
2021-05-02 16:30:00,74958.0,29152.0,286604.0,288898.0,34812.0,3910409,1579149,489154,0
2021-05-02 16:40:00,73580.0,28398.0,280416.0,284442.0,34486.0,3915215,1574145,489067,0
2021-05-02 16:50:00,76558.0,28362.0,287170.0,291699.0,35636.0,3939706,1595064,493067,0
2021-05-02 17:00:00,79684.0,28636.0,299340.0,302854.0,36850.0,3978871,1621357,516503,0
2021-05-02 17:10:00,77149.0,27872.0,292639.0,296206.0,36707.0,3944939,1596086,513702,0
2021-05-02 17:20:00,78146.0,28461.0,294372.0,296595.0,36303.0,3925511,1595126,511030,0
2021-05-02 17:30:00,77735.0,29187.0,293888.0,297057.0,36544.0,3917680,1589096,531155,0
2021-05-02 17:40:00,78623.0,29001.0,294675.0,296975.0,36240.0,3907503,1575000,529753,0
2021-05-02 17:50:00,77967.0,29077.0,295164.0,298334.0,36625.0,3913277,1581915,527580,0
2021-05-02 18:00:00,80893.0,29712.0,302627.0,305864.0,38285.0,3954672,1603326,561514,0
2021-05-02 18:10:00,78413.0,29056.0,298078.0,301186.0,36829.0,3891965,1556734,538100,0
2021-05-02 18:20:00,77710.0,29232.0,294562.0,298200.0,35811.0,3850408,1527721,518828,0
2021-05-02 18:30:00,77829.0,29783.0,292296.0,295384.0,36051.0,3824736,1514210,513403,0
2021-05-02 18:40:00,78005.0,29403.0,294728.0,297574.0,35489.0,3774307,1472429,499446,0
2021-05-02 18:50:00,79068.0,29573.0,298629.0,300704.0,35755.0,3770217,1460536,504165,0
2021-05-02 19:00:00,79014.0,29921.0,298605.0,300529.0,36175.0,3760369,1453007,502497,0
2021-05-02 19:10:00,78546.0,29589.0,298401.0,300637.0,35160.0,3723592,1414841,488069,0
2021-05-02 19:20:00,77226.0,28999.0,292845.0,293994.0,34605.0,3696689,1387940,485763,0
2021-05-02 19:30:00,77440.0,28805.0,293082.0,294187.0,34814.0,3662199,1372650,480634,0
2021-05-02 19:40:00,79937.0,29383.0,299073.0,299901.0,34978.0,3640462,1356692,480737,0
2021-05-02 19:50:00,82036.0,29566.0,312567.0,313346.0,36624.0,3637762,1358625,493191,0
2021-05-02 20:00:00,82539.0,30021.0,313458.0,313742.0,36328.0,3637471,1349873,491079,0
2021-05-02 20:10:00,79449.0,28919.0,304000.0,305187.0,34131.0,3567340,1299741,449364,0
2021-05-02 20:20:00,78832.0,29307.0,302136.0,303705.0,33798.0,3519250,1263212,440613,0
2021-05-02 20:30:00,76776.0,28629.0,295832.0,296157.0,32326.0,3503163,1246462,422574,0
2021-05-02 20:40:00,77361.0,28819.0,296350.0,297608.0,32011.0,3453391,1219536,418545,0
